mandal_name,city,year,day_of_festival,hour_of_day,is_weekend,is_special_day,weather,headcount
Siddhivinayak Temple,Mumbai,2019,1,0,0,1,Sunny,53183
Siddhivinayak Temple,Mumbai,2019,1,1,0,1,Cloudy,15045
Siddhivinayak Temple,Mumbai,2019,1,2,0,1,Sunny,14907
Siddhivinayak Temple,Mumbai,2019,1,3,0,1,Cloudy,15424
Siddhivinayak Temple,Mumbai,2019,1,4,0,1,Humid,19970
Siddhivinayak Temple,Mumbai,2019,1,5,0,1,Humid,4136
Siddhivinayak Temple,Mumbai,2019,1,6,0,1,Cloudy,45051
Siddhivinayak Temple,Mumbai,2019,1,7,0,1,Light Rain,35335
Siddhivinayak Temple,Mumbai,2019,1,8,0,1,Cloudy,55947
Siddhivinayak Temple,Mumbai,2019,1,9,0,1,Sunny,52733
Siddhivinayak Temple,Mumbai,2019,1,10,0,1,Light Rain,38102
Siddhivinayak Temple,Mumbai,2019,1,11,0,1,Cloudy,44619
Siddhivinayak Temple,Mumbai,2019,1,12,0,1,Light Rain,29709
Siddhivinayak Temple,Mumbai,2019,1,13,0,1,Light Rain,43698
Siddhivinayak Temple,Mumbai,2019,1,14,0,1,Heavy Rain,18518
Siddhivinayak Temple,Mumbai,2019,1,15,0,1,Light Rain,35144
Siddhivinayak Temple,Mumbai,2019,1,16,0,1,Heavy Rain,20802
Siddhivinayak Temple,Mumbai,2019,1,17,0,1,Cloudy,51290
Siddhivinayak Temple,Mumbai,2019,1,18,0,1,Sunny,190041
Siddhivinayak Temple,Mumbai,2019,1,19,0,1,Humid,255156
Siddhivinayak Temple,Mumbai,2019,1,20,0,1,Humid,139755
Siddhivinayak Temple,Mumbai,2019,1,21,0,1,Sunny,135065
Siddhivinayak Temple,Mumbai,2019,1,22,0,1,Humid,118256
Siddhivinayak Temple,Mumbai,2019,1,23,0,1,Light Rain,130601
Siddhivinayak Temple,Mumbai,2019,2,0,0,0,Sunny,23482
Siddhivinayak Temple,Mumbai,2019,2,1,0,0,Sunny,3229
Siddhivinayak Temple,Mumbai,2019,2,2,0,0,Sunny,3064
Siddhivinayak Temple,Mumbai,2019,2,3,0,0,Sunny,7757
Siddhivinayak Temple,Mumbai,2019,2,4,0,0,Cloudy,9051
Siddhivinayak Temple,Mumbai,2019,2,5,0,0,Light Rain,6259
Siddhivinayak Temple,Mumbai,2019,2,6,0,0,Humid,19141
Siddhivinayak Temple,Mumbai,2019,2,7,0,0,Sunny,23523
Siddhivinayak Temple,Mumbai,2019,2,8,0,0,Humid,24868
Siddhivinayak Temple,Mumbai,2019,2,9,0,0,Sunny,22141
Siddhivinayak Temple,Mumbai,2019,2,10,0,0,Cloudy,25284
Siddhivinayak Temple,Mumbai,2019,2,11,0,0,Cloudy,23230
Siddhivinayak Temple,Mumbai,2019,2,12,0,0,Cloudy,22808
Siddhivinayak Temple,Mumbai,2019,2,13,0,0,Humid,19646
Siddhivinayak Temple,Mumbai,2019,2,14,0,0,Cloudy,24126
Siddhivinayak Temple,Mumbai,2019,2,15,0,0,Light Rain,16684
Siddhivinayak Temple,Mumbai,2019,2,16,0,0,Sunny,17922
Siddhivinayak Temple,Mumbai,2019,2,17,0,0,Humid,22568
Siddhivinayak Temple,Mumbai,2019,2,18,0,0,Sunny,72552
Siddhivinayak Temple,Mumbai,2019,2,19,0,0,Cloudy,50534
Siddhivinayak Temple,Mumbai,2019,2,20,0,0,Cloudy,53702
Siddhivinayak Temple,Mumbai,2019,2,21,0,0,Humid,76625
Siddhivinayak Temple,Mumbai,2019,2,22,0,0,Humid,58212
Siddhivinayak Temple,Mumbai,2019,2,23,0,0,Humid,61204
Siddhivinayak Temple,Mumbai,2019,3,0,1,0,Humid,41040
Siddhivinayak Temple,Mumbai,2019,3,1,1,0,Sunny,9860
Siddhivinayak Temple,Mumbai,2019,3,2,1,0,Sunny,7682
Siddhivinayak Temple,Mumbai,2019,3,3,1,0,Heavy Rain,5455
Siddhivinayak Temple,Mumbai,2019,3,4,1,0,Cloudy,6404
Siddhivinayak Temple,Mumbai,2019,3,5,1,0,Heavy Rain,3895
Siddhivinayak Temple,Mumbai,2019,3,6,1,0,Humid,33846
Siddhivinayak Temple,Mumbai,2019,3,7,1,0,Heavy Rain,14218
Siddhivinayak Temple,Mumbai,2019,3,8,1,0,Light Rain,20348
Siddhivinayak Temple,Mumbai,2019,3,9,1,0,Sunny,37627
Siddhivinayak Temple,Mumbai,2019,3,10,1,0,Sunny,39533
Siddhivinayak Temple,Mumbai,2019,3,11,1,0,Humid,37691
Siddhivinayak Temple,Mumbai,2019,3,12,1,0,Sunny,36196
Siddhivinayak Temple,Mumbai,2019,3,13,1,0,Sunny,33567
Siddhivinayak Temple,Mumbai,2019,3,14,1,0,Humid,47776
Siddhivinayak Temple,Mumbai,2019,3,15,1,0,Heavy Rain,16474
Siddhivinayak Temple,Mumbai,2019,3,16,1,0,Light Rain,23223
Siddhivinayak Temple,Mumbai,2019,3,17,1,0,Light Rain,26579
Siddhivinayak Temple,Mumbai,2019,3,18,1,0,Humid,92543
Siddhivinayak Temple,Mumbai,2019,3,19,1,0,Light Rain,82592
Siddhivinayak Temple,Mumbai,2019,3,20,1,0,Cloudy,135738
Siddhivinayak Temple,Mumbai,2019,3,21,1,0,Humid,93847
Siddhivinayak Temple,Mumbai,2019,3,22,1,0,Heavy Rain,45354
Siddhivinayak Temple,Mumbai,2019,3,23,1,0,Sunny,92031
Siddhivinayak Temple,Mumbai,2019,4,0,1,0,Light Rain,25753
Siddhivinayak Temple,Mumbai,2019,4,1,1,0,Sunny,10015
Siddhivinayak Temple,Mumbai,2019,4,2,1,0,Sunny,9920
Siddhivinayak Temple,Mumbai,2019,4,3,1,0,Cloudy,14465
Siddhivinayak Temple,Mumbai,2019,4,4,1,0,Heavy Rain,2651
Siddhivinayak Temple,Mumbai,2019,4,5,1,0,Cloudy,13480
Siddhivinayak Temple,Mumbai,2019,4,6,1,0,Light Rain,24979
Siddhivinayak Temple,Mumbai,2019,4,7,1,0,Humid,50514
Siddhivinayak Temple,Mumbai,2019,4,8,1,0,Humid,39116
Siddhivinayak Temple,Mumbai,2019,4,9,1,0,Heavy Rain,13088
Siddhivinayak Temple,Mumbai,2019,4,10,1,0,Cloudy,37307
Siddhivinayak Temple,Mumbai,2019,4,11,1,0,Light Rain,20899
Siddhivinayak Temple,Mumbai,2019,4,12,1,0,Humid,35334
Siddhivinayak Temple,Mumbai,2019,4,13,1,0,Humid,36701
Siddhivinayak Temple,Mumbai,2019,4,14,1,0,Humid,44375
Siddhivinayak Temple,Mumbai,2019,4,15,1,0,Humid,35716
Siddhivinayak Temple,Mumbai,2019,4,16,1,0,Sunny,48370
Siddhivinayak Temple,Mumbai,2019,4,17,1,0,Humid,36436
Siddhivinayak Temple,Mumbai,2019,4,18,1,0,Sunny,92660
Siddhivinayak Temple,Mumbai,2019,4,19,1,0,Humid,119055
Siddhivinayak Temple,Mumbai,2019,4,20,1,0,Light Rain,121591
Siddhivinayak Temple,Mumbai,2019,4,21,1,0,Sunny,165083
Siddhivinayak Temple,Mumbai,2019,4,22,1,0,Sunny,128260
Siddhivinayak Temple,Mumbai,2019,4,23,1,0,Humid,155427
Siddhivinayak Temple,Mumbai,2019,5,0,0,1,Sunny,21685
Siddhivinayak Temple,Mumbai,2019,5,1,0,1,Sunny,6699
Siddhivinayak Temple,Mumbai,2019,5,2,0,1,Light Rain,2923
Siddhivinayak Temple,Mumbai,2019,5,3,0,1,Sunny,9511
Siddhivinayak Temple,Mumbai,2019,5,4,0,1,Sunny,6458
Siddhivinayak Temple,Mumbai,2019,5,5,0,1,Light Rain,5457
Siddhivinayak Temple,Mumbai,2019,5,6,0,1,Sunny,21153
Siddhivinayak Temple,Mumbai,2019,5,7,0,1,Heavy Rain,10255
Siddhivinayak Temple,Mumbai,2019,5,8,0,1,Sunny,18929
Siddhivinayak Temple,Mumbai,2019,5,9,0,1,Heavy Rain,9949
Siddhivinayak Temple,Mumbai,2019,5,10,0,1,Humid,18218
Siddhivinayak Temple,Mumbai,2019,5,11,0,1,Heavy Rain,9648
Siddhivinayak Temple,Mumbai,2019,5,12,0,1,Sunny,22948
Siddhivinayak Temple,Mumbai,2019,5,13,0,1,Heavy Rain,8184
Siddhivinayak Temple,Mumbai,2019,5,14,0,1,Heavy Rain,7534
Siddhivinayak Temple,Mumbai,2019,5,15,0,1,Heavy Rain,7247
Siddhivinayak Temple,Mumbai,2019,5,16,0,1,Light Rain,12554
Siddhivinayak Temple,Mumbai,2019,5,17,0,1,Sunny,25027
Siddhivinayak Temple,Mumbai,2019,5,18,0,1,Humid,55070
Siddhivinayak Temple,Mumbai,2019,5,19,0,1,Light Rain,45627
Siddhivinayak Temple,Mumbai,2019,5,20,0,1,Humid,58390
Siddhivinayak Temple,Mumbai,2019,5,21,0,1,Humid,55308
Siddhivinayak Temple,Mumbai,2019,5,22,0,1,Cloudy,88925
Siddhivinayak Temple,Mumbai,2019,5,23,0,1,Sunny,80041
Siddhivinayak Temple,Mumbai,2019,6,0,0,0,Humid,17973
Siddhivinayak Temple,Mumbai,2019,6,1,0,0,Humid,7279
Siddhivinayak Temple,Mumbai,2019,6,2,0,0,Humid,6513
Siddhivinayak Temple,Mumbai,2019,6,3,0,0,Heavy Rain,2433
Siddhivinayak Temple,Mumbai,2019,6,4,0,0,Heavy Rain,1081
Siddhivinayak Temple,Mumbai,2019,6,5,0,0,Sunny,9112
Siddhivinayak Temple,Mumbai,2019,6,6,0,0,Cloudy,19985
Siddhivinayak Temple,Mumbai,2019,6,7,0,0,Light Rain,17183
Siddhivinayak Temple,Mumbai,2019,6,8,0,0,Cloudy,19458
Siddhivinayak Temple,Mumbai,2019,6,9,0,0,Cloudy,18781
Siddhivinayak Temple,Mumbai,2019,6,10,0,0,Cloudy,25000
Siddhivinayak Temple,Mumbai,2019,6,11,0,0,Heavy Rain,8328
Siddhivinayak Temple,Mumbai,2019,6,12,0,0,Sunny,20219
Siddhivinayak Temple,Mumbai,2019,6,13,0,0,Humid,19541
Siddhivinayak Temple,Mumbai,2019,6,14,0,0,Heavy Rain,7626
Siddhivinayak Temple,Mumbai,2019,6,15,0,0,Sunny,21065
Siddhivinayak Temple,Mumbai,2019,6,16,0,0,Humid,19245
Siddhivinayak Temple,Mumbai,2019,6,17,0,0,Light Rain,17723
Siddhivinayak Temple,Mumbai,2019,6,18,0,0,Heavy Rain,33285
Siddhivinayak Temple,Mumbai,2019,6,19,0,0,Light Rain,48877
Siddhivinayak Temple,Mumbai,2019,6,20,0,0,Humid,76470
Siddhivinayak Temple,Mumbai,2019,6,21,0,0,Heavy Rain,19741
Siddhivinayak Temple,Mumbai,2019,6,22,0,0,Humid,77464
Siddhivinayak Temple,Mumbai,2019,6,23,0,0,Light Rain,42141
Siddhivinayak Temple,Mumbai,2019,7,0,0,1,Light Rain,13704
Siddhivinayak Temple,Mumbai,2019,7,1,0,1,Humid,1863
Siddhivinayak Temple,Mumbai,2019,7,2,0,1,Humid,8094
Siddhivinayak Temple,Mumbai,2019,7,3,0,1,Heavy Rain,3420
Siddhivinayak Temple,Mumbai,2019,7,4,0,1,Sunny,8600
Siddhivinayak Temple,Mumbai,2019,7,5,0,1,Humid,2999
Siddhivinayak Temple,Mumbai,2019,7,6,0,1,Light Rain,14980
Siddhivinayak Temple,Mumbai,2019,7,7,0,1,Heavy Rain,7393
Siddhivinayak Temple,Mumbai,2019,7,8,0,1,Heavy Rain,7409
Siddhivinayak Temple,Mumbai,2019,7,9,0,1,Heavy Rain,8918
Siddhivinayak Temple,Mumbai,2019,7,10,0,1,Sunny,23559
Siddhivinayak Temple,Mumbai,2019,7,11,0,1,Light Rain,15635
Siddhivinayak Temple,Mumbai,2019,7,12,0,1,Sunny,22061
Siddhivinayak Temple,Mumbai,2019,7,13,0,1,Heavy Rain,8011
Siddhivinayak Temple,Mumbai,2019,7,14,0,1,Humid,21298
Siddhivinayak Temple,Mumbai,2019,7,15,0,1,Cloudy,21627
Siddhivinayak Temple,Mumbai,2019,7,16,0,1,Cloudy,19807
Siddhivinayak Temple,Mumbai,2019,7,17,0,1,Cloudy,20181
Siddhivinayak Temple,Mumbai,2019,7,18,0,1,Heavy Rain,29739
Siddhivinayak Temple,Mumbai,2019,7,19,0,1,Cloudy,75218
Siddhivinayak Temple,Mumbai,2019,7,20,0,1,Humid,79875
Siddhivinayak Temple,Mumbai,2019,7,21,0,1,Sunny,88102
Siddhivinayak Temple,Mumbai,2019,7,22,0,1,Cloudy,63551
Siddhivinayak Temple,Mumbai,2019,7,23,0,1,Cloudy,76863
Siddhivinayak Temple,Mumbai,2019,8,0,0,0,Light Rain,16768
Siddhivinayak Temple,Mumbai,2019,8,1,0,0,Cloudy,4120
Siddhivinayak Temple,Mumbai,2019,8,2,0,0,Heavy Rain,1070
Siddhivinayak Temple,Mumbai,2019,8,3,0,0,Sunny,8249
Siddhivinayak Temple,Mumbai,2019,8,4,0,0,Light Rain,2771
Siddhivinayak Temple,Mumbai,2019,8,5,0,0,Heavy Rain,1478
Siddhivinayak Temple,Mumbai,2019,8,6,0,0,Light Rain,13471
Siddhivinayak Temple,Mumbai,2019,8,7,0,0,Heavy Rain,9010
Siddhivinayak Temple,Mumbai,2019,8,8,0,0,Humid,21891
Siddhivinayak Temple,Mumbai,2019,8,9,0,0,Heavy Rain,9471
Siddhivinayak Temple,Mumbai,2019,8,10,0,0,Cloudy,19361
Siddhivinayak Temple,Mumbai,2019,8,11,0,0,Sunny,19143
Siddhivinayak Temple,Mumbai,2019,8,12,0,0,Humid,18222
Siddhivinayak Temple,Mumbai,2019,8,13,0,0,Humid,20042
Siddhivinayak Temple,Mumbai,2019,8,14,0,0,Sunny,22973
Siddhivinayak Temple,Mumbai,2019,8,15,0,0,Heavy Rain,8525
Siddhivinayak Temple,Mumbai,2019,8,16,0,0,Heavy Rain,9859
Siddhivinayak Temple,Mumbai,2019,8,17,0,0,Humid,19830
Siddhivinayak Temple,Mumbai,2019,8,18,0,0,Heavy Rain,29494
Siddhivinayak Temple,Mumbai,2019,8,19,0,0,Cloudy,88650
Siddhivinayak Temple,Mumbai,2019,8,20,0,0,Heavy Rain,32069
Siddhivinayak Temple,Mumbai,2019,8,21,0,0,Heavy Rain,23807
Siddhivinayak Temple,Mumbai,2019,8,22,0,0,Cloudy,63771
Siddhivinayak Temple,Mumbai,2019,8,23,0,0,Heavy Rain,33439
Siddhivinayak Temple,Mumbai,2019,9,0,0,0,Light Rain,13447
Siddhivinayak Temple,Mumbai,2019,9,1,0,0,Light Rain,6129
Siddhivinayak Temple,Mumbai,2019,9,2,0,0,Sunny,7402
Siddhivinayak Temple,Mumbai,2019,9,3,0,0,Light Rain,3463
Siddhivinayak Temple,Mumbai,2019,9,4,0,0,Humid,1932
Siddhivinayak Temple,Mumbai,2019,9,5,0,0,Heavy Rain,1439
Siddhivinayak Temple,Mumbai,2019,9,6,0,0,Humid,23392
Siddhivinayak Temple,Mumbai,2019,9,7,0,0,Light Rain,16286
Siddhivinayak Temple,Mumbai,2019,9,8,0,0,Heavy Rain,7614
Siddhivinayak Temple,Mumbai,2019,9,9,0,0,Sunny,19272
Siddhivinayak Temple,Mumbai,2019,9,10,0,0,Heavy Rain,7335
Siddhivinayak Temple,Mumbai,2019,9,11,0,0,Cloudy,24643
Siddhivinayak Temple,Mumbai,2019,9,12,0,0,Humid,24856
Siddhivinayak Temple,Mumbai,2019,9,13,0,0,Cloudy,25497
Siddhivinayak Temple,Mumbai,2019,9,14,0,0,Sunny,23424
Siddhivinayak Temple,Mumbai,2019,9,15,0,0,Light Rain,12885
Siddhivinayak Temple,Mumbai,2019,9,16,0,0,Sunny,23252
Siddhivinayak Temple,Mumbai,2019,9,17,0,0,Humid,24359
Siddhivinayak Temple,Mumbai,2019,9,18,0,0,Light Rain,52898
Siddhivinayak Temple,Mumbai,2019,9,19,0,0,Heavy Rain,27970
Siddhivinayak Temple,Mumbai,2019,9,20,0,0,Sunny,65912
Siddhivinayak Temple,Mumbai,2019,9,21,0,0,Cloudy,89811
Siddhivinayak Temple,Mumbai,2019,9,22,0,0,Light Rain,54442
Siddhivinayak Temple,Mumbai,2019,9,23,0,0,Heavy Rain,26831
Siddhivinayak Temple,Mumbai,2019,10,0,1,1,Cloudy,35896
Siddhivinayak Temple,Mumbai,2019,10,1,1,1,Light Rain,9611
Siddhivinayak Temple,Mumbai,2019,10,2,1,1,Sunny,12702
Siddhivinayak Temple,Mumbai,2019,10,3,1,1,Light Rain,3424
Siddhivinayak Temple,Mumbai,2019,10,4,1,1,Heavy Rain,3986
Siddhivinayak Temple,Mumbai,2019,10,5,1,1,Cloudy,10389
Siddhivinayak Temple,Mumbai,2019,10,6,1,1,Cloudy,32821
Siddhivinayak Temple,Mumbai,2019,10,7,1,1,Sunny,39025
Siddhivinayak Temple,Mumbai,2019,10,8,1,1,Sunny,33459
Siddhivinayak Temple,Mumbai,2019,10,9,1,1,Cloudy,33325
Siddhivinayak Temple,Mumbai,2019,10,10,1,1,Humid,28024
Siddhivinayak Temple,Mumbai,2019,10,11,1,1,Cloudy,33872
Siddhivinayak Temple,Mumbai,2019,10,12,1,1,Humid,33976
Siddhivinayak Temple,Mumbai,2019,10,13,1,1,Humid,42275
Siddhivinayak Temple,Mumbai,2019,10,14,1,1,Humid,34440
Siddhivinayak Temple,Mumbai,2019,10,15,1,1,Sunny,33697
Siddhivinayak Temple,Mumbai,2019,10,16,1,1,Light Rain,18991
Siddhivinayak Temple,Mumbai,2019,10,17,1,1,Light Rain,24410
Siddhivinayak Temple,Mumbai,2019,10,18,1,1,Light Rain,95126
Siddhivinayak Temple,Mumbai,2019,10,19,1,1,Sunny,118615
Siddhivinayak Temple,Mumbai,2019,10,20,1,1,Light Rain,92969
Siddhivinayak Temple,Mumbai,2019,10,21,1,1,Sunny,115044
Siddhivinayak Temple,Mumbai,2019,10,22,1,1,Humid,142388
Siddhivinayak Temple,Mumbai,2019,10,23,1,1,Sunny,81912
Siddhivinayak Temple,Mumbai,2019,11,0,1,1,Cloudy,120528
Siddhivinayak Temple,Mumbai,2019,11,1,1,1,Humid,57632
Siddhivinayak Temple,Mumbai,2019,11,2,1,1,Humid,16723
Siddhivinayak Temple,Mumbai,2019,11,3,1,1,Heavy Rain,19280
Siddhivinayak Temple,Mumbai,2019,11,4,1,1,Light Rain,32569
Siddhivinayak Temple,Mumbai,2019,11,5,1,1,Humid,35413
Siddhivinayak Temple,Mumbai,2019,11,6,1,1,Humid,195838
Siddhivinayak Temple,Mumbai,2019,11,7,1,1,Humid,173346
Siddhivinayak Temple,Mumbai,2019,11,8,1,1,Sunny,110501
Siddhivinayak Temple,Mumbai,2019,11,9,1,1,Humid,159843
Siddhivinayak Temple,Mumbai,2019,11,10,1,1,Sunny,124313
Siddhivinayak Temple,Mumbai,2019,11,11,1,1,Cloudy,163183
Siddhivinayak Temple,Mumbai,2019,11,12,1,1,Heavy Rain,61135
Siddhivinayak Temple,Mumbai,2019,11,13,1,1,Heavy Rain,46423
Siddhivinayak Temple,Mumbai,2019,11,14,1,1,Light Rain,90518
Siddhivinayak Temple,Mumbai,2019,11,15,1,1,Cloudy,166632
Siddhivinayak Temple,Mumbai,2019,11,16,1,1,Light Rain,80461
Siddhivinayak Temple,Mumbai,2019,11,17,1,1,Cloudy,173187
Siddhivinayak Temple,Mumbai,2019,11,18,1,1,Humid,647338
Siddhivinayak Temple,Mumbai,2019,11,19,1,1,Sunny,344101
Siddhivinayak Temple,Mumbai,2019,11,20,1,1,Sunny,521989
Siddhivinayak Temple,Mumbai,2019,11,21,1,1,Sunny,402439
Siddhivinayak Temple,Mumbai,2019,11,22,1,1,Humid,629818
Siddhivinayak Temple,Mumbai,2019,11,23,1,1,Humid,569465
Siddhivinayak Temple,Mumbai,2020,1,0,1,1,Cloudy,119502
Siddhivinayak Temple,Mumbai,2020,1,1,1,1,Cloudy,10966
Siddhivinayak Temple,Mumbai,2020,1,2,1,1,Humid,28594
Siddhivinayak Temple,Mumbai,2020,1,3,1,1,Sunny,14108
Siddhivinayak Temple,Mumbai,2020,1,4,1,1,Sunny,26874
Siddhivinayak Temple,Mumbai,2020,1,5,1,1,Cloudy,29901
Siddhivinayak Temple,Mumbai,2020,1,6,1,1,Humid,117256
Siddhivinayak Temple,Mumbai,2020,1,7,1,1,Cloudy,78189
Siddhivinayak Temple,Mumbai,2020,1,8,1,1,Light Rain,83543
Siddhivinayak Temple,Mumbai,2020,1,9,1,1,Cloudy,85520
Siddhivinayak Temple,Mumbai,2020,1,10,1,1,Heavy Rain,42166
Siddhivinayak Temple,Mumbai,2020,1,11,1,1,Humid,90449
Siddhivinayak Temple,Mumbai,2020,1,12,1,1,Light Rain,59780
Siddhivinayak Temple,Mumbai,2020,1,13,1,1,Humid,113518
Siddhivinayak Temple,Mumbai,2020,1,14,1,1,Humid,117493
Siddhivinayak Temple,Mumbai,2020,1,15,1,1,Humid,121462
Siddhivinayak Temple,Mumbai,2020,1,16,1,1,Heavy Rain,53208
Siddhivinayak Temple,Mumbai,2020,1,17,1,1,Humid,93537
Siddhivinayak Temple,Mumbai,2020,1,18,1,1,Humid,347804
Siddhivinayak Temple,Mumbai,2020,1,19,1,1,Cloudy,312290
Siddhivinayak Temple,Mumbai,2020,1,20,1,1,Sunny,277469
Siddhivinayak Temple,Mumbai,2020,1,21,1,1,Light Rain,316083
Siddhivinayak Temple,Mumbai,2020,1,22,1,1,Light Rain,169315
Siddhivinayak Temple,Mumbai,2020,1,23,1,1,Humid,424112
Siddhivinayak Temple,Mumbai,2020,2,0,1,0,Heavy Rain,12087
Siddhivinayak Temple,Mumbai,2020,2,1,1,0,Cloudy,11209
Siddhivinayak Temple,Mumbai,2020,2,2,1,0,Humid,9191
Siddhivinayak Temple,Mumbai,2020,2,3,1,0,Light Rain,8184
Siddhivinayak Temple,Mumbai,2020,2,4,1,0,Heavy Rain,2612
Siddhivinayak Temple,Mumbai,2020,2,5,1,0,Cloudy,14088
Siddhivinayak Temple,Mumbai,2020,2,6,1,0,Sunny,40547
Siddhivinayak Temple,Mumbai,2020,2,7,1,0,Heavy Rain,17300
Siddhivinayak Temple,Mumbai,2020,2,8,1,0,Heavy Rain,13831
Siddhivinayak Temple,Mumbai,2020,2,9,1,0,Sunny,49995
Siddhivinayak Temple,Mumbai,2020,2,10,1,0,Heavy Rain,13179
Siddhivinayak Temple,Mumbai,2020,2,11,1,0,Cloudy,37848
Siddhivinayak Temple,Mumbai,2020,2,12,1,0,Humid,30422
Siddhivinayak Temple,Mumbai,2020,2,13,1,0,Heavy Rain,15251
Siddhivinayak Temple,Mumbai,2020,2,14,1,0,Heavy Rain,13437
Siddhivinayak Temple,Mumbai,2020,2,15,1,0,Cloudy,47070
Siddhivinayak Temple,Mumbai,2020,2,16,1,0,Cloudy,43171
Siddhivinayak Temple,Mumbai,2020,2,17,1,0,Humid,36500
Siddhivinayak Temple,Mumbai,2020,2,18,1,0,Humid,161815
Siddhivinayak Temple,Mumbai,2020,2,19,1,0,Humid,116778
Siddhivinayak Temple,Mumbai,2020,2,20,1,0,Heavy Rain,54024
Siddhivinayak Temple,Mumbai,2020,2,21,1,0,Light Rain,80177
Siddhivinayak Temple,Mumbai,2020,2,22,1,0,Heavy Rain,52782
Siddhivinayak Temple,Mumbai,2020,2,23,1,0,Cloudy,147610
Siddhivinayak Temple,Mumbai,2020,3,0,0,0,Humid,19427
Siddhivinayak Temple,Mumbai,2020,3,1,0,0,Humid,3663
Siddhivinayak Temple,Mumbai,2020,3,2,0,0,Heavy Rain,1811
Siddhivinayak Temple,Mumbai,2020,3,3,0,0,Heavy Rain,3606
Siddhivinayak Temple,Mumbai,2020,3,4,0,0,Sunny,9315
Siddhivinayak Temple,Mumbai,2020,3,5,0,0,Cloudy,4163
Siddhivinayak Temple,Mumbai,2020,3,6,0,0,Heavy Rain,8288
Siddhivinayak Temple,Mumbai,2020,3,7,0,0,Light Rain,15388
Siddhivinayak Temple,Mumbai,2020,3,8,0,0,Cloudy,22670
Siddhivinayak Temple,Mumbai,2020,3,9,0,0,Sunny,20443
Siddhivinayak Temple,Mumbai,2020,3,10,0,0,Humid,20593
Siddhivinayak Temple,Mumbai,2020,3,11,0,0,Light Rain,13583
Siddhivinayak Temple,Mumbai,2020,3,12,0,0,Humid,26119
Siddhivinayak Temple,Mumbai,2020,3,13,0,0,Heavy Rain,7803
Siddhivinayak Temple,Mumbai,2020,3,14,0,0,Light Rain,18106
Siddhivinayak Temple,Mumbai,2020,3,15,0,0,Sunny,19529
Siddhivinayak Temple,Mumbai,2020,3,16,0,0,Heavy Rain,10248
Siddhivinayak Temple,Mumbai,2020,3,17,0,0,Sunny,23188
Siddhivinayak Temple,Mumbai,2020,3,18,0,0,Humid,89405
Siddhivinayak Temple,Mumbai,2020,3,19,0,0,Humid,102352
Siddhivinayak Temple,Mumbai,2020,3,20,0,0,Cloudy,74222
Siddhivinayak Temple,Mumbai,2020,3,21,0,0,Humid,57552
Siddhivinayak Temple,Mumbai,2020,3,22,0,0,Cloudy,75124
Siddhivinayak Temple,Mumbai,2020,3,23,0,0,Humid,72130
Siddhivinayak Temple,Mumbai,2020,4,0,0,0,Humid,23291
Siddhivinayak Temple,Mumbai,2020,4,1,0,0,Sunny,5847
Siddhivinayak Temple,Mumbai,2020,4,2,0,0,Humid,3406
Siddhivinayak Temple,Mumbai,2020,4,3,0,0,Heavy Rain,3585
Siddhivinayak Temple,Mumbai,2020,4,4,0,0,Heavy Rain,3336
Siddhivinayak Temple,Mumbai,2020,4,5,0,0,Humid,4093
Siddhivinayak Temple,Mumbai,2020,4,6,0,0,Light Rain,14875
Siddhivinayak Temple,Mumbai,2020,4,7,0,0,Light Rain,18090
Siddhivinayak Temple,Mumbai,2020,4,8,0,0,Cloudy,22237
Siddhivinayak Temple,Mumbai,2020,4,9,0,0,Sunny,19170
Siddhivinayak Temple,Mumbai,2020,4,10,0,0,Cloudy,25558
Siddhivinayak Temple,Mumbai,2020,4,11,0,0,Heavy Rain,8434
Siddhivinayak Temple,Mumbai,2020,4,12,0,0,Heavy Rain,10160
Siddhivinayak Temple,Mumbai,2020,4,13,0,0,Cloudy,23104
Siddhivinayak Temple,Mumbai,2020,4,14,0,0,Heavy Rain,9642
Siddhivinayak Temple,Mumbai,2020,4,15,0,0,Light Rain,15558
Siddhivinayak Temple,Mumbai,2020,4,16,0,0,Cloudy,19340
Siddhivinayak Temple,Mumbai,2020,4,17,0,0,Heavy Rain,9925
Siddhivinayak Temple,Mumbai,2020,4,18,0,0,Light Rain,69567
Siddhivinayak Temple,Mumbai,2020,4,19,0,0,Light Rain,36940
Siddhivinayak Temple,Mumbai,2020,4,20,0,0,Heavy Rain,24787
Siddhivinayak Temple,Mumbai,2020,4,21,0,0,Cloudy,60620
Siddhivinayak Temple,Mumbai,2020,4,22,0,0,Sunny,79277
Siddhivinayak Temple,Mumbai,2020,4,23,0,0,Heavy Rain,26014
Siddhivinayak Temple,Mumbai,2020,5,0,0,1,Light Rain,15407
Siddhivinayak Temple,Mumbai,2020,5,1,0,1,Sunny,6995
Siddhivinayak Temple,Mumbai,2020,5,2,0,1,Humid,7299
Siddhivinayak Temple,Mumbai,2020,5,3,0,1,Heavy Rain,2922
Siddhivinayak Temple,Mumbai,2020,5,4,0,1,Sunny,6891
Siddhivinayak Temple,Mumbai,2020,5,5,0,1,Light Rain,2157
Siddhivinayak Temple,Mumbai,2020,5,6,0,1,Sunny,24964
Siddhivinayak Temple,Mumbai,2020,5,7,0,1,Cloudy,22211
Siddhivinayak Temple,Mumbai,2020,5,8,0,1,Light Rain,13707
Siddhivinayak Temple,Mumbai,2020,5,9,0,1,Light Rain,16437
