mandal_name,city,year,day_of_festival,hour_of_day,holiday_flag,special_event_flag,weather,volunteers_on_duty,headcount
Koradi Devi Temple,Nagpur,2024,8,19,0,1,Light Rain,51,40099
Koradi Devi Temple,Nagpur,2024,8,20,0,1,Heavy Rain,69,25910
Koradi Devi Temple,Nagpur,2024,8,21,0,1,Pleasant,57,53414
Koradi Devi Temple,Nagpur,2024,8,22,0,1,Heavy Rain,76,20429
Koradi Devi Temple,Nagpur,2024,8,23,0,1,Cloudy,52,68306
Koradi Devi Temple,Nagpur,2024,9,0,0,1,Light Rain,58,17994
Koradi Devi Temple,Nagpur,2024,9,1,1,1,Sunny,75,15756
Koradi Devi Temple,Nagpur,2024,9,2,0,1,Heavy Rain,64,4043
Koradi Devi Temple,Nagpur,2024,9,3,0,1,Light Rain,30,8491
Koradi Devi Temple,Nagpur,2024,9,4,0,1,Cloudy,39,9128
Koradi Devi Temple,Nagpur,2024,9,5,0,1,Light Rain,80,3883
Koradi Devi Temple,Nagpur,2024,9,6,0,1,Heavy Rain,62,8999
Koradi Devi Temple,Nagpur,2024,9,7,1,1,Sunny,37,34690
Koradi Devi Temple,Nagpur,2024,9,8,0,1,Cloudy,49,19301
Koradi Devi Temple,Nagpur,2024,9,9,0,1,Pleasant,55,15681
Koradi Devi Temple,Nagpur,2024,9,10,0,1,Sunny,43,28243
Koradi Devi Temple,Nagpur,2024,9,11,1,1,Cloudy,80,56190
Koradi Devi Temple,Nagpur,2024,9,12,0,1,Pleasant,70,31616
Koradi Devi Temple,Nagpur,2024,9,13,1,1,Cloudy,43,32888
Koradi Devi Temple,Nagpur,2024,9,14,0,1,Heavy Rain,67,17593
Koradi Devi Temple,Nagpur,2024,9,15,0,1,Light Rain,66,21467
Koradi Devi Temple,Nagpur,2024,9,16,0,1,Cloudy,35,32567
Koradi Devi Temple,Nagpur,2024,9,17,0,1,Heavy Rain,77,7491
Koradi Devi Temple,Nagpur,2024,9,18,0,1,Cloudy,32,61153
Koradi Devi Temple,Nagpur,2024,9,19,0,1,Cloudy,41,62622
Koradi Devi Temple,Nagpur,2024,9,20,0,1,Light Rain,77,41642
Koradi Devi Temple,Nagpur,2024,9,21,0,1,Sunny,41,90802
Koradi Devi Temple,Nagpur,2024,9,22,0,1,Cloudy,70,42864
Koradi Devi Temple,Nagpur,2024,9,23,0,1,Cloudy,34,39394
